country,designation,points,price,province,region_1,taster_name,taster_twitter_handle,title,variety,winery,year
US,Nuages,88,35.0,Oregon,Chehalem Mountains,Paul Gregutt,@paulgwine ,J. Christopher 2016 Nuages Pinot Noir (Chehalem Mountains),Pinot Noir,J. Christopher,[2016]
US,Rosé of,86,18.0,California,Sonoma Coast,Virginie Boone,@vboone,MacPhail 2020 Rosé of Pinot Noir (Sonoma Coast),Pinot Noir,MacPhail,[2020]
US,Breezy Slope Vineyard,86,26.0,Washington,Walla Walla Valley (WA),Sean P. Sullivan,@wawinereport,Lagana 2019 Breezy Slope Vineyard Pinot Noir (Walla Walla Valley (WA)),Pinot Noir,Lagana,[2019]
Spain,Brut Rosé,87,33.0,Catalonia,Cava,Michael Schachner,@wineschach,Codorníu NV Brut Rosé Pinot Noir (Cava),Pinot Noir,Codorníu,[]
France,Les Hâtes,84,29.0,Burgundy,Santenay,Roger Voss,@vossroger,Demessey 2017 Les Hâtes  (Santenay),Pinot Noir,Demessey,[2017]
US,Putnam Vineyard Pinot de Ville,92,45.0,California,Sonoma Coast,Virginie Boone,@vboone,Tongue Dancer 2020 Putnam Vineyard Pinot de Ville Pinot Noir (Sonoma Coast),Pinot Noir,Tongue Dancer,[2020]
US,Triple Black Slopes,92,49.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,WillaKenzie Estate 2020 Triple Black Slopes Pinot Noir,Pinot Noir,WillaKenzie Estate,[2020]
US,High Roller,84,16.0,California,Sonoma Coast,Virginie Boone,@vboone,JAQK Cellars 2019 High Roller Pinot Noir (Sonoma Coast),Pinot Noir,JAQK Cellars,[2019]
US,The Pintail,83,29.0,California,Napa Valley,Virginie Boone,@vboone,Armanino Family Cellars 2019 The Pintail Pinot Noir (Napa Valley),Pinot Noir,Armanino Family Cellars,[2019]
US,Winemaker's Reserve,86,27.0,Oregon,Umpqua Valley,Paul Gregutt,@paulgwine ,Reustle 2019 Winemaker's Reserve Pinot Noir (Umpqua Valley),Pinot Noir,Reustle,[2019]
US,Nuthouse,88,32.0,Oregon,Eola-Amity Hills,Paul Gregutt,@paulgwine ,Argyle 2020 Nuthouse Pinot Noir (Eola-Amity Hills),Pinot Noir,Argyle,[2020]
US,Reserve,88,36.0,California,Carneros,Virginie Boone,@vboone,Robert Mondavi 2020 Reserve Pinot Noir (Carneros),Pinot Noir,Robert Mondavi,[2020]
US,Gravel Road,88,25.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Roco 2020 Gravel Road Pinot Noir (Willamette Valley),Pinot Noir,Roco,[2020]
Australia,The Dagger,88,20.0,South Australia,Adelaide Hills,Joe Czerwinski,@JoeCz,Riposte 2021 The Dagger Pinot Noir (Adelaide Hills),Pinot Noir,Riposte,[2021]
US,Whole Cluster Reserve,88,46.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Bishop Creek Cellars 2013 Whole Cluster Reserve Pinot Noir,Pinot Noir,Bishop Creek Cellars,[2013]
US,Suzanne's Estate Reserve,87,42.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Left Coast Cellars 2014 Suzanne's Estate Reserve Pinot Noir (Willamette Valley),Pinot Noir,Left Coast Cellars,[2014]
US,Madrona Hill Vineyard,88,26.0,Oregon,Chehalem Mountains,Paul Gregutt,@paulgwine ,Gersing 2021 Madrona Hill Vineyard Pinot Noir (Chehalem Mountains),Pinot Noir,Gersing,[2021]
US,Lone Tree Vineyard Estate Grown,88,36.0,California,Carneros,Virginie Boone,@vboone,Acacia 2020 Lone Tree Vineyard Estate Grown Pinot Noir (Carneros),Pinot Noir,Acacia,[2020]
US,Maestro Collection Ranch No. 5,88,28.0,California,Carneros,Virginie Boone,@vboone,Beaulieu Vineyard 2020 Maestro Collection Ranch No. 5 Pinot Noir (Carneros),Pinot Noir,Beaulieu Vineyard,[2020]
US,Carlton Hill Vineyard,89,30.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Walnut City WineWorks 2020 Carlton Hill Vineyard Pinot Noir,Pinot Noir,Walnut City WineWorks,[2020]
US,Five Faces,89,26.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Fullerton 2021 Five Faces Pinot Noir (Willamette Valley),Pinot Noir,Fullerton,[2021]
US,The Uncarved Block,89,30.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Amalie Robert 2018 The Uncarved Block Pinot Noir (Willamette Valley),Pinot Noir,Amalie Robert,[2018]
US,Keeler Estate Vineyard,89,36.0,Oregon,Eola-Amity Hills,Paul Gregutt,@paulgwine ,Authentique 2020 Keeler Estate Vineyard Pinot Noir (Eola-Amity Hills),Pinot Noir,Authentique,[2020]
US,Baranoff Vineyard,91,55.0,California,Russian River Valley,Virginie Boone,@vboone,Small Vines 2018 Baranoff Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Small Vines,[2018]
France,Cent-Vignes Premier Cru,91,51.0,Burgundy,Beaune,Roger Voss,@vossroger,Albert Morot 2018 Cent-Vignes Premier Cru  (Beaune),Pinot Noir,Albert Morot,[2018]
US,Twelve Clones,91,36.0,California,Santa Lucia Highlands,Matt Kettmann,@mattkettmann,Morgan 2018 Twelve Clones Pinot Noir (Santa Lucia Highlands),Pinot Noir,Morgan,[2018]
France,Blanc de Noirs Brut,91,89.0,Champagne,Champagne,Roger Voss,@vossroger,Tendil & Lombardi NV Blanc de Noirs Brut Pinot Noir (Champagne),Pinot Noir,Tendil & Lombardi,[]
US,Estate Bottled,91,46.0,California,Russian River Valley,Virginie Boone,@vboone,Fog Crest 2018 Estate Bottled Pinot Noir (Russian River Valley),Pinot Noir,Fog Crest,[2018]
US,Seven Springs Vineyard,91,44.0,Oregon,Eola-Amity Hills,Paul Gregutt,@paulgwine ,Evening Land 2018 Seven Springs Vineyard Pinot Noir (Eola-Amity Hills),Pinot Noir,Evening Land,[2018]
US,Arcus Estate,92,95.0,Oregon,Dundee Hills,Paul Gregutt,@paulgwine ,Archery Summit 2014 Arcus Estate Pinot Noir (Dundee Hills),Pinot Noir,Archery Summit,[2014]
US,Lachini Family Estate,91,52.0,Oregon,Chehalem Mountains,Paul Gregutt,@paulgwine ,Lachini 2014 Lachini Family Estate Pinot Noir (Chehalem Mountains),Pinot Noir,Lachini,[2014]
US,Cornerstone Vineyard,87,25.0,California,Carneros,Virginie Boone,@vboone,Meadowcroft 2019 Cornerstone Vineyard Pinot Noir (Carneros),Pinot Noir,Meadowcroft,[2019]
US,Lone Oak Vineyard,87,30.0,California,Santa Lucia Highlands,Matt Kettmann,@mattkettmann,Passaggio 2020 Lone Oak Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,Passaggio,[2020]
Australia,Deen De Bortoli Vat 10,83,15.0,Australia Other,South Eastern Australia,Joe Czerwinski,@JoeCz,De Bortoli 2015 Deen De Bortoli Vat 10 Pinot Noir (South Eastern Australia),Pinot Noir,De Bortoli,[2015]
France,Les Beaumonts Premier Cru,90,122.0,Burgundy,Vosne-Romanée,Roger Voss,@vossroger,Louis Latour 2014 Les Beaumonts Premier Cru  (Vosne-Romanée),Pinot Noir,Louis Latour,[2014]
France,Les Damodes Premier Cru,90,88.0,Burgundy,Nuits-St.-Georges,Roger Voss,@vossroger,Louis Latour 2014 Les Damodes Premier Cru  (Nuits-St.-Georges),Pinot Noir,Louis Latour,[2014]
France,Charmes,88,26.0,Burgundy,Santenay,Roger Voss,@vossroger,Domaine Julie Belland 2020 Charmes  (Santenay),Pinot Noir,Domaine Julie Belland,[2020]
US,Winemaker's Reserve,86,27.0,Oregon,Umpqua Valley,Paul Gregutt,@paulgwine ,Reustle 2019 Winemaker's Reserve Pinot Noir (Umpqua Valley),Pinot Noir,Reustle,[2019]
US,Grand Detour,90,30.0,California,Sonoma Coast,Virginie Boone,@vboone,Landmark 2020 Grand Detour Pinot Noir (Sonoma Coast),Pinot Noir,Landmark,[2020]
France,Rosé Brut Nature,90,101.0,Champagne,Champagne,Roger Voss,@vossroger,Drappier NV Rosé Brut Nature Pinot Noir (Champagne),Pinot Noir,Drappier,[]
France,Blanc de Noirs Brut,90,91.0,Champagne,Champagne,Roger Voss,@vossroger,Boizel NV Blanc de Noirs Brut Pinot Noir (Champagne),Pinot Noir,Boizel,[]
US,Elton,90,41.0,Oregon,Eola-Amity Hills,Paul Gregutt,@paulgwine ,Willamette Valley Vineyards 2019 Elton Pinot Noir (Eola-Amity Hills),Pinot Noir,Willamette Valley Vineyards,[2019]
US,West Hill,92,45.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Shea 2020 West Hill Pinot Noir (Willamette Valley),Pinot Noir,Shea,[2020]
US,Califa,92,43.0,California,Edna Valley,Matt Kettmann,@mattkettmann,Chamisal Vineyards 2020 Califa Pinot Noir (Edna Valley),Pinot Noir,Chamisal Vineyards,[2020]
US,Duvarita Vineyard,92,43.0,California,Santa Barbara County,Matt Kettmann,@mattkettmann,Dragonette 2020 Duvarita Vineyard Pinot Noir (Santa Barbara County),Pinot Noir,Dragonette,[2020]
US,Lumière Unfiltered,92,35.0,Oregon,Eola-Amity Hills,Paul Gregutt,@paulgwine ,J. Christopher 2020 Lumière Unfiltered Pinot Noir (Eola-Amity Hills),Pinot Noir,J. Christopher,[2020]
US,Roberts Road,92,34.0,California,Sonoma Coast,Virginie Boone,@vboone,Neyers 2021 Roberts Road Pinot Noir (Sonoma Coast),Pinot Noir,Neyers,[2021]
US,Dry Farmed Estate,92,50.0,California,Sonoma Coast,Virginie Boone,@vboone,Nicholson Ranch 2020 Dry Farmed Estate Pinot Noir (Sonoma Coast),Pinot Noir,Nicholson Ranch,[2020]
US,Flor de Campo,87,22.0,California,Central Coast,Matt Kettmann,@mattkettmann,Sanford 2019 Flor de Campo Pinot Noir (Central Coast),Pinot Noir,Sanford,[2019]
US,Winemaker's Blend,87,21.0,California,California,Jim Gordon,@gordone_cellars,Ghost Pines 2020 Winemaker's Blend Pinot Noir (California),Pinot Noir,Ghost Pines,[2020]
US,SV Estate,89,50.0,Oregon,Dundee Hills,Paul Gregutt,@paulgwine ,Stoller 2012 SV Estate Pinot Noir (Dundee Hills),Pinot Noir,Stoller,[2012]
Australia,Reserve,88,66.0,Victoria,Yarra Valley,Joe Czerwinski,@JoeCz,Yering Station 2012 Reserve Pinot Noir (Yarra Valley),Pinot Noir,Yering Station,[2012]
US,Terra de Promissio,90,45.0,California,Sonoma Coast,Virginie Boone,@vboone,Castello di Amorosa 2020 Terra de Promissio Pinot Noir (Sonoma Coast),Pinot Noir,Castello di Amorosa,[2020]
US,Prince Hill Vineyard,90,32.0,Oregon,Dundee Hills,Paul Gregutt,@paulgwine ,Soléna 2021 Prince Hill Vineyard Pinot Noir (Dundee Hills),Pinot Noir,Soléna,[2021]
US,Huckleberry's Vineyard,90,45.0,California,Sonoma Coast,Virginie Boone,@vboone,Talisman 2019 Huckleberry's Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Talisman,[2019]
US,Estate,90,31.0,California,Sonoma Mountain,Virginie Boone,@vboone,Belden Barns 2020 Estate Pinot Noir (Sonoma Mountain),Pinot Noir,Belden Barns,[2020]
US,Serendipity Block,90,35.0,California,Sonoma Mountain,Virginie Boone,@vboone,Belden Barns 2020 Serendipity Block Pinot Noir (Sonoma Mountain),Pinot Noir,Belden Barns,[2020]
Argentina,Cincuenta y Cinco,91,101.0,Other,Río Negro Valley,Michael Schachner,@wineschach,Bodega Chacra 2015 Cincuenta y Cinco Pinot Noir (Río Negro Valley),Pinot Noir,Bodega Chacra,[2015]
France,Les Gravières Premier Cru,88,28.0,Burgundy,Santenay,Roger Voss,@vossroger,Domaine Jessiaume 2021 Les Gravières Premier Cru  (Santenay),Pinot Noir,Domaine Jessiaume,[2021]
France,Mont-Avril,88,21.0,Burgundy,Côte Chalonnaise,Roger Voss,@vossroger,Domaine Michel Goubard 2021 Mont-Avril  (Côte Chalonnaise),Pinot Noir,Domaine Michel Goubard,[2021]
US,Votre Santé Cuvée de Patron,88,25.0,California,Anderson Valley,Jim Gordon,@gordone_cellars,Francis Ford Coppola 2021 Votre Santé Cuvée de Patron Pinot Noir (Anderson Valley),Pinot Noir,Francis Ford Coppola,[2021]
France,Vieilles Vignes,88,23.0,Burgundy,Bourgogne Hautes Côtes de Nuits,Roger Voss,@vossroger,Jean-Luc and Paul Aegerter 2021 Vieilles Vignes  (Bourgogne Hautes Côtes de Nuits),Pinot Noir,Jean-Luc and Paul Aegerter,[2021]
US,Hilliard Bruce Vineyard,89,36.0,California,Sta. Rita Hills,Matt Kettmann,@mattkettmann,Kitá 2020 Hilliard Bruce Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Kitá,[2020]
France,Brut,91,54.0,Burgundy,Crémant de Bourgogne,Roger Voss,@vossroger,Bailly-Lapierre NV Brut  (Crémant de Bourgogne),Pinot Noir,Bailly-Lapierre,[]
France,Vieilles Vignes,91,43.0,Burgundy,Volnay,Roger Voss,@vossroger,Domaine Henri Delagrange 2020 Vieilles Vignes  (Volnay),Pinot Noir,Domaine Henri Delagrange,[2020]
US,Balletto Vineyard,91,37.0,California,Russian River Valley,Virginie Boone,@vboone,WesMar 2019 Balletto Vineyard Pinot Noir (Russian River Valley),Pinot Noir,WesMar,[2019]
US,Old Vines Quail Hill Vineyard,91,49.0,California,Russian River Valley,Virginie Boone,@vboone,Lynmar 2020 Old Vines Quail Hill Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Lynmar,[2020]
France,Closerie des Alisiers Vieilles Vignes,91,37.0,Burgundy,Gevrey-Chambertin,Roger Voss,@vossroger,Maison Stéphane Brocard 2020 Closerie des Alisiers Vieilles Vignes  (Gevrey-Chambertin),Pinot Noir,Maison Stéphane Brocard,[2020]
US,The Traveler,98,89.0,California,Fort Ross-Seaview,Virginie Boone,@vboone,Wayfarer 2020 The Traveler Pinot Noir (Fort Ross-Seaview),Pinot Noir,Wayfarer,[2020]
US,Golden Mean,97,72.0,California,Fort Ross-Seaview,Virginie Boone,@vboone,Wayfarer 2020 Golden Mean Pinot Noir (Fort Ross-Seaview),Pinot Noir,Wayfarer,[2020]
US,Reed,96,58.0,California,Mt. Harlan,Matt Kettmann,@mattkettmann,Calera 2019 Reed Pinot Noir (Mt. Harlan),Pinot Noir,Calera,[2019]
US,Mother Rock,96,70.0,California,Fort Ross-Seaview,Virginie Boone,@vboone,Wayfarer 2020 Mother Rock Pinot Noir (Fort Ross-Seaview),Pinot Noir,Wayfarer,[2020]
US,Single Vineyard Reserve,96,67.0,California,Russian River Valley,Virginie Boone,@vboone,Donum 2019 Single Vineyard Reserve Pinot Noir (Russian River Valley),Pinot Noir,Donum,[2019]
US,Paige's Ridge,96,70.0,California,Fort Ross-Seaview,Virginie Boone,@vboone,Wayfarer 2020 Paige's Ridge Pinot Noir (Fort Ross-Seaview),Pinot Noir,Wayfarer,[2020]
US,Westside Road Neighbors,96,53.0,California,Russian River Valley,Virginie Boone,@vboone,Williams Selyem 2020 Westside Road Neighbors Pinot Noir (Russian River Valley),Pinot Noir,Williams Selyem,[2020]
US,Jensen,96,66.0,California,Mt. Harlan,Matt Kettmann,@mattkettmann,Calera 2019 Jensen Pinot Noir (Mt. Harlan),Pinot Noir,Calera,[2019]
US,Single Vineyard,95,57.0,California,Russian River Valley,Virginie Boone,@vboone,Donum 2019 Single Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Donum,[2019]
US,Julia's Vineyard,95,45.0,California,Santa Maria Valley,Matt Kettmann,@mattkettmann,Byron 2019 Julia's Vineyard Pinot Noir (Santa Maria Valley),Pinot Noir,Byron,[2019]
US,Wayfarer Vineyard,95,59.0,California,Fort Ross-Seaview,Virginie Boone,@vboone,Wayfarer 2020 Wayfarer Vineyard Pinot Noir (Fort Ross-Seaview),Pinot Noir,Wayfarer,[2020]
US,Los Alamos Vineyard,95,44.0,California,Santa Barbara County,Matt Kettmann,@mattkettmann,Chanin 2020 Los Alamos Vineyard Pinot Noir (Santa Barbara County),Pinot Noir,Chanin,[2020]
US,Sequestered,94,39.0,California,Santa Maria Valley,Matt Kettmann,@mattkettmann,Orfila 2020 Sequestered Pinot Noir (Santa Maria Valley),Pinot Noir,Orfila,[2020]
US,Stanly Ranch,94,43.0,California,Carneros,Virginie Boone,@vboone,Saintsbury 2021 Stanly Ranch Pinot Noir (Carneros),Pinot Noir,Saintsbury,[2021]
US,Pratt Vineyard,94,43.0,California,Sonoma Coast,Virginie Boone,@vboone,Saintsbury 2021 Pratt Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Saintsbury,[2021]
US,Goosepen Block,91,54.0,Oregon,Dundee Hills,Paul Gregutt,@paulgwine ,Sokol Blosser 2019 Goosepen Block Pinot Noir (Dundee Hills),Pinot Noir,Sokol Blosser,[2019]
US,Baranoff Vineyard,91,41.0,California,Russian River Valley,Virginie Boone,@vboone,Gros Ventre 2019 Baranoff Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Gros Ventre,[2019]
US,The Flyer,91,45.0,California,Russian River Valley,Virginie Boone,@vboone,MacPhail 2019 The Flyer Pinot Noir (Russian River Valley),Pinot Noir,MacPhail,[2019]
US,Huntington,91,28.0,California,Santa Barbara County,Matt Kettmann,@mattkettmann,Pali 2020 Huntington Pinot Noir (Santa Barbara County),Pinot Noir,Pali,[2020]
US,Library Selection Estate,91,36.0,California,Santa Cruz Mountains,Matt Kettmann,@mattkettmann,Soquel Vineyards 2019 Library Selection Estate Pinot Noir (Santa Cruz Mountains),Pinot Noir,Soquel Vineyards,[2019]
US,Rosé of,91,25.0,California,Carneros,Virginie Boone,@vboone,Starmont 2021 Rosé of Pinot Noir (Carneros),Pinot Noir,Starmont,[2021]
US,Rosé of,91,26.0,California,Edna Valley,Matt Kettmann,@mattkettmann,Stephen Ross 2021 Rosé of Pinot Noir (Edna Valley),Pinot Noir,Stephen Ross,[2021]
US,Oregon,87,22.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Coeur de Terre 2019 Oregon Pinot Noir (Willamette Valley),Pinot Noir,Coeur de Terre,[2019]
Argentina,Reserva,85,21.0,Other,Neuquén,Michael Schachner,@wineschach,Chaltén 2013 Reserva Pinot Noir (Neuquén),Pinot Noir,Chaltén,[2013]
US,Estate Bottled,87,25.0,California,Mendocino Ridge,Jim Gordon,@gordone_cellars,Greenwood Ridge 2019 Estate Bottled Pinot Noir (Mendocino Ridge),Pinot Noir,Greenwood Ridge,[2019]
US,Durell Vineyard Hayfield Block,91,43.0,California,Sonoma Coast,Jim Gordon,@gordone_cellars,Saxon Brown 2018 Durell Vineyard Hayfield Block Pinot Noir (Sonoma Coast),Pinot Noir,Saxon Brown,[2018]
US,Cassiopeia Wentzel Vineyard Clone 777,90,45.0,California,Anderson Valley,Virginie Boone,@vboone,Sean Thackrey 2016 Cassiopeia Wentzel Vineyard Clone 777 Pinot Noir (Anderson Valley),Pinot Noir,Sean Thackrey,[2016]
US,Sierra Mar Vineyard,92,37.0,California,Santa Lucia Highlands,Matt Kettmann,@mattkettmann,Loring Wine Company 2021 Sierra Mar Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,Loring Wine Company,[2021]
US,Hook Vineyard,92,39.0,California,Santa Lucia Highlands,Matt Kettmann,@mattkettmann,Lucienne 2020 Hook Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,Lucienne,[2020]
US,Smith Vineyard,92,39.0,California,Santa Lucia Highlands,Matt Kettmann,@mattkettmann,Lucienne 2020 Smith Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,Lucienne,[2020]
Spain,Brut Rosé,87,37.0,Catalonia,Cava,Michael Schachner,@wineschach,Juvé y Camps NV Brut Rosé Pinot Noir (Cava),Pinot Noir,Juvé y Camps,[]
US,Estate Grown,87,33.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Luminous Hills 2014 Estate Grown Pinot Noir,Pinot Noir,Luminous Hills,[2014]
US,Jacob-Hart Vineyard,90,54.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Rex Hill 2017 Jacob-Hart Vineyard Pinot Noir (Willamette Valley),Pinot Noir,Rex Hill,[2017]
US,Bacigalupi Vineyard,92,50.0,California,Russian River Valley,Virginie Boone,@vboone,Gary Farrell 2018 Bacigalupi Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Gary Farrell,[2018]
US,Estate Riservata,92,46.0,Oregon,Chehalem Mountains,Paul Gregutt,@paulgwine ,Alloro 2017 Estate Riservata Pinot Noir (Chehalem Mountains),Pinot Noir,Alloro,[2017]
US,Coury,92,50.0,Oregon,McMinnville,Paul Gregutt,@paulgwine ,Hyland 2018 Coury Pinot Noir (McMinnville),Pinot Noir,Hyland,[2018]
US,Select Whole Cluster,92,95.0,Oregon,McMinnville,Paul Gregutt,@paulgwine ,Hyland 2018 Select Whole Cluster Pinot Noir (McMinnville),Pinot Noir,Hyland,[2018]
US,Meyer Vineyard,92,44.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Lemelson 2018 Meyer Vineyard Pinot Noir (Willamette Valley),Pinot Noir,Lemelson,[2018]
US,Kill Hill,92,48.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Lenné Estate 2018 Kill Hill Pinot Noir,Pinot Noir,Lenné Estate,[2018]
US,Caroline's Cuvée,92,37.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Vercingetorix VX 2018 Caroline's Cuvée Pinot Noir (Willamette Valley),Pinot Noir,Vercingetorix VX,[2018]
US,Small Town,91,41.0,California,Sonoma Coast,Virginie Boone,@vboone,Eric Kent 2019 Small Town Pinot Noir (Sonoma Coast),Pinot Noir,Eric Kent,[2019]
France,Les Chaumées Premier Cru,91,51.0,Burgundy,Chassagne-Montrachet,Roger Voss,@vossroger,Au Pied du Mont Chauve 2018 Les Chaumées Premier Cru  (Chassagne-Montrachet),Pinot Noir,Au Pied du Mont Chauve,[2018]
US,Foray,91,38.0,California,Russian River Valley,Virginie Boone,@vboone,Bailiwick 2019 Foray Pinot Noir (Russian River Valley),Pinot Noir,Bailiwick,[2019]
US,Silver Pines Vineyard,91,38.0,California,Sonoma Mountain,Virginie Boone,@vboone,Bailiwick 2019 Silver Pines Vineyard Pinot Noir (Sonoma Mountain),Pinot Noir,Bailiwick,[2019]
France,Les Brunettes et Planchots,91,46.0,Burgundy,Aloxe-Corton,Roger Voss,@vossroger,Château de Santenay 2018 Les Brunettes et Planchots  (Aloxe-Corton),Pinot Noir,Château de Santenay,[2018]
US,Estate Reserve,91,50.0,California,Sonoma Coast,Jim Gordon,@gordone_cellars,Kanzler 2019 Estate Reserve Pinot Noir (Sonoma Coast),Pinot Noir,Kanzler,[2019]
France,Tradition,85,18.0,Loire Valley,Menetou-Salon,Roger Voss,@vossroger,Chavet Fils 2018 Tradition  (Menetou-Salon),Pinot Noir,Chavet Fils,[2018]
Argentina,Barda,88,23.0,Other,Patagonia,Michael Schachner,@wineschach,Bodega Chacra 2021 Barda Pinot Noir (Patagonia),Pinot Noir,Bodega Chacra,[2021]
US,Croft Vineyard,88,30.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Fullerton 2020 Croft Vineyard Pinot Noir (Willamette Valley),Pinot Noir,Fullerton,[2020]
US,Whole Cluster Fermented,86,23.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Willamette Valley Vineyards 2017 Whole Cluster Fermented Pinot Noir (Willamette Valley),Pinot Noir,Willamette Valley Vineyards,[2017]
US,Reserve,90,41.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Illahe 2014 Reserve Pinot Noir (Willamette Valley),Pinot Noir,Illahe,[2014]
US,Alloro Vineyard,88,53.0,Oregon,Chehalem Mountains,Paul Gregutt,@paulgwine ,Rex Hill 2014 Alloro Vineyard Pinot Noir (Chehalem Mountains),Pinot Noir,Rex Hill,[2014]
US,Estate Reserve,90,56.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Apolloni 2012 Estate Reserve Pinot Noir (Willamette Valley),Pinot Noir,Apolloni,[2012]
US,Sexton Hill Vineyard Estate Grown Estate Bottled,90,33.0,California,Russian River Valley,Virginie Boone,@vboone,Balletto 2020 Sexton Hill Vineyard Estate Grown Estate Bottled Pinot Noir (Russian River Valley),Pinot Noir,Balletto,[2020]
US,Fiddlestix Vineyard,90,33.0,California,Sta. Rita Hills,Matt Kettmann,@mattkettmann,Ryan Cochrane 2020 Fiddlestix Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Ryan Cochrane,[2020]
US,Estate,90,41.0,California,Russian River Valley,Virginie Boone,@vboone,Bacigalupi 2020 Estate Pinot Noir (Russian River Valley),Pinot Noir,Bacigalupi,[2020]
US,Q,90,54.0,California,Green Valley,Virginie Boone,@vboone,Iron Horse 2019 Q Pinot Noir (Green Valley),Pinot Noir,Iron Horse,[2019]
