country,designation,points,price,province,region_1,taster_name,taster_twitter_handle,title,variety,winery,year
US,INOX,88,29.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Chehalem 2013 INOX Chardonnay (Willamette Valley),Chardonnay,Chehalem,[2013]
France,Clos de France,91,46.0,Burgundy,Pouilly-Fuissé,Roger Voss,@vossroger,Roger Lassarat 2014 Clos de France  (Pouilly-Fuissé),Chardonnay,Roger Lassarat,[2014]
France,Domaine la Soufrandière Climat les Quarts,91,56.0,Burgundy,Saint-Véran,Roger Voss,@vossroger,Bret Brothers 2014 Domaine la Soufrandière Climat les Quarts  (Saint-Véran),Chardonnay,Bret Brothers,[2014]
France,Les Caradeux Premier Cru,91,67.0,Burgundy,Pernand-Vergelesses,Roger Voss,@vossroger,Chanson Père et Fils 2013 Les Caradeux Premier Cru  (Pernand-Vergelesses),Chardonnay,Chanson Père et Fils,[2013]
France,Domaine des Deux Roches Rives de Longsault,91,35.0,Burgundy,Saint-Véran,Roger Voss,@vossroger,Collovray et Terrier 2013 Domaine des Deux Roches Rives de Longsault  (Saint-Véran),Chardonnay,Collovray et Terrier,[2013]
France,Le Limosin,91,75.0,Burgundy,Meursault,Roger Voss,@vossroger,Domaine Michel Bouzereau 2014 Le Limosin  (Meursault),Chardonnay,Domaine Michel Bouzereau,[2014]
France,Alliance,91,43.0,Burgundy,Pouilly-Fuissé,Roger Voss,@vossroger,Daniel Barraud 2014 Alliance  (Pouilly-Fuissé),Chardonnay,Daniel Barraud,[2014]
France,Charmes Premier Cru,91,70.0,Burgundy,Meursault,Roger Voss,@vossroger,Louis Latour 2014 Charmes Premier Cru  (Meursault),Chardonnay,Louis Latour,[2014]
France,Goutte d'Or Premier Cru,91,70.0,Burgundy,Meursault,Roger Voss,@vossroger,Louis Latour 2014 Goutte d'Or Premier Cru  (Meursault),Chardonnay,Louis Latour,[2014]
US,Welcome to Columbia Valley,88,21.0,Washington,Columbia Valley (WA),Sean P. Sullivan,@wawinereport,Drink Washington State 2020 Welcome to Columbia Valley Chardonnay (Columbia Valley (WA)),Chardonnay,Drink Washington State,[2020]
France,Clos Reyssie,88,27.0,Burgundy,Pouilly-Fuissé,Roger Voss,@vossroger,Georges Duboeuf 2021 Clos Reyssie  (Pouilly-Fuissé),Chardonnay,Georges Duboeuf,[2021]
France,Domaine du Bois Rosier,88,27.0,Burgundy,Pouilly-Fuissé,Roger Voss,@vossroger,Georges Duboeuf 2021 Domaine du Bois Rosier  (Pouilly-Fuissé),Chardonnay,Georges Duboeuf,[2021]
France,Vieilles Vignes,88,28.0,Burgundy,Pouilly-Fuissé,Roger Voss,@vossroger,Meurgey-Croses 2021 Vieilles Vignes  (Pouilly-Fuissé),Chardonnay,Meurgey-Croses,[2021]
US,Bien Nacido Vineyard,89,28.0,California,Santa Maria Valley,Matt Kettmann,@mattkettmann,Stephen Ross 2021 Bien Nacido Vineyard Chardonnay (Santa Maria Valley),Chardonnay,Stephen Ross,[2021]
France,Charmes Premier Cru,89,66.0,Burgundy,Meursault,Roger Voss,@vossroger,Domaine Faiveley 2021 Charmes Premier Cru  (Meursault),Chardonnay,Domaine Faiveley,[2021]
France,Les Ecussaux Premier Cru,89,29.0,Burgundy,Auxey-Duresses,Roger Voss,@vossroger,Domaine Jessiaume 2021 Les Ecussaux Premier Cru  (Auxey-Duresses),Chardonnay,Domaine Jessiaume,[2021]
France,Dessus des Golardes,89,31.0,Burgundy,Savigny-lès-Beaune,Roger Voss,@vossroger,Domaine Pierre Guillemot 2021 Dessus des Golardes  (Savigny-lès-Beaune),Chardonnay,Domaine Pierre Guillemot,[2021]
US,Her Silhouette,85,22.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Amalie Robert 2016 Her Silhouette Chardonnay (Willamette Valley),Chardonnay,Amalie Robert,[2016]
US,Grace Benoit Ranch Estate Grown,91,31.0,California,Carneros,Virginie Boone,@vboone,Etude 2020 Grace Benoit Ranch Estate Grown Chardonnay (Carneros),Chardonnay,Etude,[2020]
US,Seeds of Empowerment Clone 4 Estate Grown & Bottled,91,30.0,California,Santa Maria Valley,Matt Kettmann,@mattkettmann,Cambria 2020 Seeds of Empowerment Clone 4 Estate Grown & Bottled Chardonnay (Santa Maria Valley),Chardonnay,Cambria,[2020]
US,Conner Lee Vineyard,91,34.0,Washington,Columbia Valley (WA),Sean P. Sullivan,@wawinereport,Ashan 2020 Conner Lee Vineyard Chardonnay (Columbia Valley (WA)),Chardonnay,Ashan,[2020]
US,Estate Reserve,91,31.0,California,Santa Clara Valley,Matt Kettmann,@mattkettmann,Sarah's Vineyard 2020 Estate Reserve Chardonnay (Santa Clara Valley),Chardonnay,Sarah's Vineyard,[2020]
US,Heintz Vineyard,96,49.0,California,Russian River Valley,Virginie Boone,@vboone,Williams Selyem 2020 Heintz Vineyard Chardonnay (Russian River Valley),Chardonnay,Williams Selyem,[2020]
US,Dutton Ranch,95,42.0,California,Russian River Valley,Virginie Boone,@vboone,Patz & Hall 2020 Dutton Ranch Chardonnay (Russian River Valley),Chardonnay,Patz & Hall,[2020]
US,Durell Vineyard Origin,95,44.0,California,Sonoma Valley,Virginie Boone,@vboone,Three Sticks 2020 Durell Vineyard Origin Chardonnay (Sonoma Valley),Chardonnay,Three Sticks,[2020]
US,"Eden Ridge, Barrel Select",82,10.0,California,Mendocino County,Virginie Boone,@vboone,"Truett Hurst 2017 Eden Ridge, Barrel Select Chardonnay (Mendocino County)",Chardonnay,Truett Hurst,[2017]
US,Édition Limitée,94,44.0,Oregon,Dundee Hills,Paul Gregutt,@paulgwine ,Domaine Drouhin 2021 Édition Limitée Chardonnay (Dundee Hills),Chardonnay,Domaine Drouhin,[2021]
US,Sigrid,94,53.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Bergström 2021 Sigrid Chardonnay (Willamette Valley),Chardonnay,Bergström,[2021]
US,The High Wire Estate,94,59.0,Oregon,Eola-Amity Hills,Paul Gregutt,@paulgwine ,Bethel Heights 2020 The High Wire Estate Chardonnay (Eola-Amity Hills),Chardonnay,Bethel Heights,[2020]
US,Lone Oak Vineyard,91,38.0,California,Santa Lucia Highlands,Matt Kettmann,@mattkettmann,Lucienne 2019 Lone Oak Vineyard Chardonnay (Santa Lucia Highlands),Chardonnay,Lucienne,[2019]
US,Reserve,91,32.0,California,Napa Valley,Virginie Boone,@vboone,Stonehedge 2020 Reserve Chardonnay (Napa Valley),Chardonnay,Stonehedge,[2020]
US,Otis Vineyard,89,84.0,Washington,Yakima Valley,Paul Gregutt,@paulgwine ,Columbia Winery 2004 Otis Vineyard Chardonnay (Yakima Valley),Chardonnay,Columbia Winery,[]
US,Estate,87,27.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Willamette Valley Vineyards 2018 Estate Chardonnay (Willamette Valley),Chardonnay,Willamette Valley Vineyards,[2018]
US,Cuvée Sauvage,91,39.0,California,Carneros,Virginie Boone,@vboone,Franciscan 2018 Cuvée Sauvage Chardonnay (Carneros),Chardonnay,Franciscan,[2018]
US,Reserve,91,31.0,California,Sta. Rita Hills,Matt Kettmann,@mattkettmann,Santa Barbara Winery 2018 Reserve Chardonnay (Sta. Rita Hills),Chardonnay,Santa Barbara Winery,[2018]
US,Complicated,91,27.0,California,Sonoma County,Virginie Boone,@vboone,Taken Wine Co. 2019 Complicated Chardonnay (Sonoma County),Chardonnay,Taken Wine Co.,[2019]
US,Celilo Vineyard,91,30.0,Washington,Columbia Gorge (WA),Sean P. Sullivan,@wawinereport,Savage Grace 2019 Celilo Vineyard Chardonnay (Columbia Gorge (WA)),Chardonnay,Savage Grace,[2019]
US,Old Vines,92,29.0,California,Edna Valley,Matt Kettmann,@mattkettmann,Wolff 2020 Old Vines Chardonnay (Edna Valley),Chardonnay,Wolff,[2020]
France,A la Percenette,90,36.0,France Other,Côtes du Jura,Roger Voss,@vossroger,Domaine Pignier 2017 A la Percenette Chardonnay (Côtes du Jura),Chardonnay,Domaine Pignier,[2017]
US,Estate,92,40.0,California,Russian River Valley,Virginie Boone,@vboone,Fog Crest 2018 Estate Chardonnay (Russian River Valley),Chardonnay,Fog Crest,[2018]
US,Elton,92,43.0,Oregon,Eola-Amity Hills,Paul Gregutt,@paulgwine ,Willamette Valley Vineyards 2018 Elton Chardonnay (Eola-Amity Hills),Chardonnay,Willamette Valley Vineyards,[2018]
France,Fourchaume Premier Cru Vieilles Vignes,91,41.0,Burgundy,Chablis,Roger Voss,@vossroger,Domaine Vrignaud 2019 Fourchaume Premier Cru Vieilles Vignes  (Chablis),Chardonnay,Domaine Vrignaud,[2019]
US,Lola Evergreen Vineyard,88,30.0,Washington,Columbia Valley (WA),Paul Gregutt,@paulgwine ,Efeste 2017 Lola Evergreen Vineyard Chardonnay (Columbia Valley (WA)),Chardonnay,Efeste,[2017]
US,Barrel Select,87,24.0,Washington,Columbia Valley (WA),Paul Gregutt,@paulgwine ,Vin du Lac 2018 Barrel Select Chardonnay (Columbia Valley (WA)),Chardonnay,Vin du Lac,[2018]
US,Celilo Vineyard,89,35.0,Washington,Columbia Gorge (WA),Sean P. Sullivan,@wawinereport,Ashan 2019 Celilo Vineyard Chardonnay (Columbia Gorge (WA)),Chardonnay,Ashan,[2019]
France,Terroir du Mâconnais,88,24.0,Burgundy,Mâcon-Villages,Roger Voss,@vossroger,Bret Brothers 2020 Terroir du Mâconnais  (Mâcon-Villages),Chardonnay,Bret Brothers,[2020]
France,Les Mûres,88,22.0,Burgundy,Saint-Véran,Roger Voss,@vossroger,Domaine Carrette 2020 Les Mûres  (Saint-Véran),Chardonnay,Domaine Carrette,[2020]
France,Premier Cru Réserve,88,42.0,Burgundy,Chablis,Roger Voss,@vossroger,Labouré-Roi 2015 Premier Cru Réserve  (Chablis),Chardonnay,Labouré-Roi,[2015]
France,Cuvée des Moines Brut Blanc de Blancs,88,105.0,Champagne,Champagne,Roger Voss,@vossroger,Besserat de Bellefon NV Cuvée des Moines Brut Blanc de Blancs Chardonnay (Champagne),Chardonnay,Besserat de Bellefon,[]
France,Les Brulés,90,68.0,Burgundy,Pouilly-Fuissé,Roger Voss,@vossroger,Château de Fuissé 2012 Les Brulés  (Pouilly-Fuissé),Chardonnay,Château de Fuissé,[2012]
US,Steel,90,28.0,California,Sta. Rita Hills,Matt Kettmann,@mattkettmann,Foley 2020 Steel Chardonnay (Sta. Rita Hills),Chardonnay,Foley,[2020]
US,Reserve,90,41.0,California,Carneros,Virginie Boone,@vboone,Robert Mondavi 2019 Reserve Chardonnay (Carneros),Chardonnay,Robert Mondavi,[2019]
US,Evergreen Vineyard,88,29.0,Washington,Columbia Valley (WA),Paul Gregutt,@paulgwine ,Milbrandt 2015 Evergreen Vineyard Chardonnay (Columbia Valley (WA)),Chardonnay,Milbrandt,[2015]
Argentina,Reserve,84,12.0,Mendoza Province,Mendoza,Michael Schachner,@wineschach,Santa Ana 2019 Reserve Chardonnay (Mendoza),Chardonnay,Santa Ana,[2019]
US,Signature Series,88,18.0,California,Russian River Valley,Virginie Boone,@vboone,Kirkland Signature 2020 Signature Series Chardonnay (Russian River Valley),Chardonnay,Kirkland Signature,[2020]
US,Moonlight Sonata,88,27.0,California,Monterey County,Matt Kettmann,@mattkettmann,Hunt Cellars 2020 Moonlight Sonata Chardonnay (Monterey County),Chardonnay,Hunt Cellars,[2020]
US,Barrel Fermented,82,13.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Airlie 2015 Barrel Fermented Chardonnay (Willamette Valley),Chardonnay,Airlie,[2015]
Italy,Passobianco,87,25.0,Sicily & Sardinia,Terre Siciliane,Kerin O’Keefe,@kerinokeefe,Passopisciaro 2019 Passobianco Chardonnay (Terre Siciliane),Chardonnay,Passopisciaro,[2019]
Australia,Reserve,87,16.0,Australia Other,South Eastern Australia,Joe Czerwinski,@JoeCz,Lismore Range 2021 Reserve Chardonnay (South Eastern Australia),Chardonnay,Lismore Range,[2021]
US,Reserve,87,18.0,California,Russian River Valley,Virginie Boone,@vboone,River Road 2020 Reserve Chardonnay (Russian River Valley),Chardonnay,River Road,[2020]
US,Sierra Madre Vineyard,90,30.0,California,Santa Maria Valley,Matt Kettmann,@mattkettmann,Point & Line 2021 Sierra Madre Vineyard Chardonnay (Santa Maria Valley),Chardonnay,Point & Line,[2021]
US,Foggy Mountain,90,29.0,California,Mendocino Ridge,Jim Gordon,@gordone_cellars,Spicy Vines 2021 Foggy Mountain Chardonnay (Mendocino Ridge),Chardonnay,Spicy Vines,[2021]
Argentina,Felino,87,19.0,Mendoza Province,Mendoza,Michael Schachner,@wineschach,Viña Cobos 2020 Felino Chardonnay (Mendoza),Chardonnay,Viña Cobos,[2020]
France,Domaine de la Garenne,87,22.0,Burgundy,Mâcon-Azé,Roger Voss,@vossroger,Domaines Devillard 2019 Domaine de la Garenne  (Mâcon-Azé),Chardonnay,Domaines Devillard,[2019]
France,Côte de Lechet Premier Cru,92,34.0,Burgundy,Chablis,Roger Voss,@vossroger,Domaine Chenevières 2020 Côte de Lechet Premier Cru  (Chablis),Chardonnay,Domaine Chenevières,[2020]
US,Rochioli-Allen Vineyards Oak Puncheon Fermented,92,47.0,California,Russian River Valley,Virginie Boone,@vboone,Gary Farrell 2019 Rochioli-Allen Vineyards Oak Puncheon Fermented Chardonnay (Russian River Valley),Chardonnay,Gary Farrell,[2019]
US,Purity,89,30.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Boedecker Cellars 2013 Purity Chardonnay (Willamette Valley),Chardonnay,Boedecker Cellars,[2013]
US,Lightly Oaked,87,14.0,California,California,Jim Gordon,@gordone_cellars,Woodbridge by Robert Mondavi 2022 Lightly Oaked Chardonnay (California),Chardonnay,Woodbridge by Robert Mondavi,[2022]
US,J.D. Hurley Griva Vineyard,87,20.0,California,Arroyo Seco,Matt Kettmann,@mattkettmann,Martin Ranch 2021 J.D. Hurley Griva Vineyard Chardonnay (Arroyo Seco),Chardonnay,Martin Ranch,[2021]
France,Au Brûlé,87,19.0,Burgundy,Saint-Véran,Roger Voss,@vossroger,Domaine Sangouard-Guyot 2021 Au Brûlé  (Saint-Véran),Chardonnay,Domaine Sangouard-Guyot,[2021]
US,Blue Quail,85,14.0,California,Potter Valley,Jim Gordon,@gordone_cellars,McFadden 2020 Blue Quail Chardonnay (Potter Valley),Chardonnay,McFadden,[2020]
France,Pas si Petit,85,17.0,Burgundy,Petit Chablis,Roger Voss,@vossroger,La Chablisienne 2019 Pas si Petit  (Petit Chablis),Chardonnay,La Chablisienne,[2019]
US,Comfort Wine,85,18.0,California,Sonoma Valley,Virginie Boone,@vboone,Custard 2019 Comfort Wine Chardonnay (Sonoma Valley),Chardonnay,Custard,[2019]
France,Cray,85,18.0,Burgundy,Mâcon-Villages,Roger Voss,@vossroger,Domaine Michel 2019 Cray  (Mâcon-Villages),Chardonnay,Domaine Michel,[2019]
Argentina,Unoaked,83,10.0,Mendoza Province,Mendoza,Michael Schachner,@wineschach,Zolo 2019 Unoaked Chardonnay (Mendoza),Chardonnay,Zolo,[2019]
US,Barrel Fermented,91,25.0,Washington,Columbia Valley (WA),Sean P. Sullivan,@wawinereport,Ashan 2022 Barrel Fermented Chardonnay (Columbia Valley (WA)),Chardonnay,Ashan,[2022]
France,Vaillons Premier Cru,93,46.0,Burgundy,Chablis,Roger Voss,@vossroger,William Fèvre 2019 Vaillons Premier Cru  (Chablis),Chardonnay,William Fèvre,[2019]
US,Beaureagard Ranch,93,44.0,California,Ben Lomond Mountain,Matt Kettmann,@mattkettmann,Beauregard 2019 Beaureagard Ranch Chardonnay (Ben Lomond Mountain),Chardonnay,Beauregard,[2019]
US,Homestead Block,86,27.0,California,Napa Valley,Virginie Boone,@vboone,Kuleto Estate 2020 Homestead Block Chardonnay (Napa Valley),Chardonnay,Kuleto Estate,[2020]
France,Aussières Blanc,85,22.0,Languedoc-Roussillon,Vin de Pays d'Oc,Lauren Buzzeo,@laurbuzz,Domaines Barons de Rothschild (Lafite) 2013 Aussières Blanc Chardonnay (Vin de Pays d'Oc),Chardonnay,Domaines Barons de Rothschild (Lafite),[2013]
France,Vieilles Vignes de Cramant Grand Cru,95,104.0,Champagne,Champagne,Roger Voss,@vossroger,Larmandier-Bernier 2012 Vieilles Vignes de Cramant Grand Cru Chardonnay (Champagne),Chardonnay,Larmandier-Bernier,[2012]
France,Les Vieilles Vignes Montmains Premier Cru,91,52.0,Burgundy,Chablis,Roger Voss,@vossroger,Pascal Bouchard 2016 Les Vieilles Vignes Montmains Premier Cru  (Chablis),Chardonnay,Pascal Bouchard,[2016]
US,The Enchantress Old Vine,91,36.0,Washington,Yakima Valley,Paul Gregutt,@paulgwine ,Sleight of Hand 2016 The Enchantress Old Vine Chardonnay (Yakima Valley),Chardonnay,Sleight of Hand,[2016]
France,Meursault Blagny Premier Cru,91,62.0,Burgundy,Meursault,Roger Voss,@vossroger,Louis Latour 2016 Meursault Blagny Premier Cru  (Meursault),Chardonnay,Louis Latour,[2016]
France,Les Preuses Grand Cru,94,82.0,Burgundy,Chablis,Roger Voss,@vossroger,La Chablisienne 2012 Les Preuses Grand Cru  (Chablis),Chardonnay,La Chablisienne,[2012]
France,Les Charmes Premier Cru,94,110.0,Burgundy,Meursault,Roger Voss,@vossroger,Xavier Monnot 2012 Les Charmes Premier Cru  (Meursault),Chardonnay,Xavier Monnot,[2012]
France,Les Pucelles Premier Cru,94,263.0,Burgundy,Puligny-Montrachet,Roger Voss,@vossroger,Domaine Leflaive 2012 Les Pucelles Premier Cru  (Puligny-Montrachet),Chardonnay,Domaine Leflaive,[2012]
France,Les Clos Grand Cru,94,126.0,Burgundy,Chablis,Roger Voss,@vossroger,Domaine Laroche 2012 Les Clos Grand Cru  (Chablis),Chardonnay,Domaine Laroche,[2012]
France,Clavoillon Premier Cru,94,157.0,Burgundy,Puligny-Montrachet,Roger Voss,@vossroger,Domaine Leflaive 2012 Clavoillon Premier Cru  (Puligny-Montrachet),Chardonnay,Domaine Leflaive,[2012]
France,Champs Gains Premier Cru,93,130.0,Burgundy,Puligny-Montrachet,Roger Voss,@vossroger,Chanson Père et Fils 2011 Champs Gains Premier Cru  (Puligny-Montrachet),Chardonnay,Chanson Père et Fils,[]
US,Vine One,88,24.0,California,Anderson Valley,Virginie Boone,@vboone,Husch 2017 Vine One Chardonnay (Anderson Valley),Chardonnay,Husch,[2017]
Australia,Frasca's Lane Vineyard,90,31.0,Victoria,King Valley,Joe Czerwinski,@JoeCz,Nugan Family Estates 2014 Frasca's Lane Vineyard Chardonnay (King Valley),Chardonnay,Nugan Family Estates,[2014]
US,Loner W11-A,93,56.0,California,Sta. Rita Hills,Matt Kettmann,@mattkettmann,Sanguis 2017 Loner W11-A Chardonnay (Sta. Rita Hills),Chardonnay,Sanguis,[2017]
US,Don Miguel Vineyard La Masía,91,34.0,California,Russian River Valley,Virginie Boone,@vboone,Marimar Estate 2019 Don Miguel Vineyard La Masía Chardonnay (Russian River Valley),Chardonnay,Marimar Estate,[2019]
US,Celilo Vineyard,89,35.0,Oregon,Columbia Gorge (OR),Paul Gregutt,@paulgwine ,Phelps Creek 2013 Celilo Vineyard Chardonnay (Columbia Gorge (OR)),Chardonnay,Phelps Creek,[2013]
France,Blanc de Blancs Brut,89,148.0,Champagne,Champagne,Roger Voss,@vossroger,Emile Leclère NV Blanc de Blancs Brut Chardonnay (Champagne),Chardonnay,Emile Leclère,[]
France,Blanc de Blancs Premier Cru Demi-Sec,89,109.0,Champagne,Champagne,Roger Voss,@vossroger,Henriet-Bazin NV Blanc de Blancs Premier Cru Demi-Sec Chardonnay (Champagne),Chardonnay,Henriet-Bazin,[]
Argentina,Reserve,87,20.0,Mendoza Province,Valle de Uco,Michael Schachner,@wineschach,Salentein 2019 Reserve Chardonnay (Valle de Uco),Chardonnay,Salentein,[2019]
US,Machado,93,54.0,California,Sta. Rita Hills,Matt Kettmann,@mattkettmann,Brewer-Clifton 2018 Machado Chardonnay (Sta. Rita Hills),Chardonnay,Brewer-Clifton,[2018]
Spain,Particular,84,12.0,Northern Spain,Cariñena,Michael Schachner,@wineschach,Bodegas San Valero 2020 Particular Chardonnay (Cariñena),Chardonnay,Bodegas San Valero,[2020]
Italy,Blanc de Blancs Pas Dosé Metodo Classico,87,57.0,Italy Other,Vino Spumante,Kerin O’Keefe,@kerinokeefe,Dorigo NV Blanc de Blancs Pas Dosé Metodo Classico Chardonnay (Vino Spumante),Chardonnay,Dorigo,[]
US,Vintner Select,87,34.0,California,Sonoma County,Virginie Boone,@vboone,Pride Mountain 2019 Vintner Select Chardonnay (Sonoma County),Chardonnay,Pride Mountain,[2019]
US,INOX Unoaked,90,22.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Chehalem 2022 INOX Unoaked Chardonnay (Willamette Valley),Chardonnay,Chehalem,[2022]
US,Barile,90,26.0,California,Temecula Valley,Matt Kettmann,@mattkettmann,Robert Renzoni 2021 Barile Chardonnay (Temecula Valley),Chardonnay,Robert Renzoni,[2021]
France,Prestige,87,24.0,Burgundy,Bourgogne,Roger Voss,@vossroger,Henri de Villamont 2015 Prestige  (Bourgogne),Chardonnay,Henri de Villamont,[2015]
US,Reserve Estate Unoaked,89,24.0,Washington,Columbia Valley (WA),Sean P. Sullivan,@wawinereport,Columbia Crest 2020 Reserve Estate Unoaked Chardonnay (Columbia Valley (WA)),Chardonnay,Columbia Crest,[2020]
US,Las Amigas Partners Vineyard,90,34.0,California,Carneros,Virginie Boone,@vboone,Sleeping Giant 2020 Las Amigas Partners Vineyard Chardonnay (Carneros),Chardonnay,Sleeping Giant,[2020]
US,Canoe Ridge Estate,90,26.0,Washington,Horse Heaven Hills,Sean P. Sullivan,@wawinereport,Chateau Ste. Michelle 2021 Canoe Ridge Estate Chardonnay (Horse Heaven Hills),Chardonnay,Chateau Ste. Michelle,[2021]
US,Cold Creek Vineyard,90,26.0,Washington,Columbia Valley (WA),Sean P. Sullivan,@wawinereport,Chateau Ste. Michelle 2021 Cold Creek Vineyard Chardonnay (Columbia Valley (WA)),Chardonnay,Chateau Ste. Michelle,[2021]
US,Reserve,82,22.0,New York,Finger Lakes,Susan Kostrzewa,@suskostrzewa,Standing Stone 2011 Reserve Chardonnay (Finger Lakes),Chardonnay,Standing Stone,[]
France,Kosher,81,14.0,Languedoc-Roussillon,Vin de Pays d'Oc,Lauren Buzzeo,@laurbuzz,Fortant 2011 Kosher Chardonnay (Vin de Pays d'Oc),Chardonnay,Fortant,[]
US,Falcon Series Estate,86,15.0,Washington,Yakima Valley,Sean P. Sullivan,@wawinereport,Kestrel 2022 Falcon Series Estate Chardonnay (Yakima Valley),Chardonnay,Kestrel,[2022]
Argentina,Coleccion,83,16.0,Other,Calchaquí Valley,Michael Schachner,@wineschach,Michel Torino 2012 Coleccion Chardonnay (Calchaquí Valley),Chardonnay,Michel Torino,[2012]
US,Clone 76 Inox,93,36.0,California,Sta. Rita Hills,Matt Kettmann,@mattkettmann,Melville 2020 Clone 76 Inox Chardonnay (Sta. Rita Hills),Chardonnay,Melville,[2020]
France,Grand Cru Blanc de Blancs Brut,92,132.0,Champagne,Champagne,Roger Voss,@vossroger,Billecart-Salmon NV Grand Cru Blanc de Blancs Brut Chardonnay (Champagne),Chardonnay,Billecart-Salmon,[]
